Price,Age_08_04,Mfg_Month,Mfg_Year,KM,HP,Met_Color,Automatic,cc,Doors,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,Petrol,Diesel,CNG
6550,73,8,1998,158492,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8950,69,12,1998,156204,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
6750,73,8,1998,156169,86,1,0,1300,5,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0
7950,78,3,1998,155210,110,0,0,1600,3,5,69,1050,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
7950,69,12,1998,155000,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
7450,76,5,1998,154900,72,1,0,2000,5,5,185,1140,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0
7750,70,11,1998,151300,72,1,0,2000,5,5,185,1150,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
6450,71,10,1998,151000,110,1,0,1600,5,5,197,1094,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
7900,75,6,1998,150000,72,1,0,2000,3,5,64,1135,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6900,69,12,1998,146304,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
5600,75,6,1998,146197,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
5950,77,4,1998,145996,110,0,0,1600,4,5,69,1035,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
6950,80,1,1998,143560,86,1,1,1300,3,5,69,1045,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7950,71,10,1998,139145,73,0,0,2000,2,5,185,1115,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8950,79,2,1998,138500,86,0,0,1300,5,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7950,74,7,1998,137741,90,1,0,2000,5,5,185,1135,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
9500,80,1,1998,137178,90,1,0,2000,5,5,185,1135,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
8600,76,5,1998,134889,72,1,0,2000,3,5,185,1115,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
5950,71,10,1998,134660,72,0,0,2000,5,5,64,1135,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7750,73,8,1998,134539,110,0,0,1600,5,5,85,1070,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
7950,79,2,1998,131500,72,0,0,2000,5,5,185,1140,0,1,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
6950,77,4,1998,131307,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7250,74,7,1998,130025,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
6500,78,3,1998,130000,86,0,0,1300,5,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7250,77,4,1998,128960,110,1,0,1600,5,5,85,1070,0,1,3,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0
9250,80,1,1998,128351,110,1,0,1600,5,5,85,1070,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
8250,73,8,1998,128006,110,1,0,1600,3,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
7250,71,10,1998,127159,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
5250,72,9,1998,126478,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7900,77,4,1998,126000,110,1,0,1600,5,5,69,1050,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6900,76,5,1998,125778,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7900,75,6,1998,125400,110,0,0,1600,3,5,69,1050,0,0,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
7250,74,7,1998,124910,72,0,0,2000,5,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
8450,70,11,1998,124743,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
7950,76,5,1998,124591,110,1,0,1600,5,5,85,1075,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7950,74,7,1998,124057,110,1,0,1600,3,5,69,1050,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
6450,72,9,1998,123403,110,1,0,1600,3,5,69,1050,1,1,3,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0
6650,75,6,1998,123104,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7950,74,7,1998,123077,86,1,0,1300,3,5,69,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7250,80,1,1998,122820,86,0,0,1300,5,5,69,1040,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
7450,77,4,1998,122290,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0
7950,74,7,1998,121900,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
7250,77,4,1998,121545,110,1,0,1600,5,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
8250,71,10,1998,120474,72,1,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
8950,76,5,1998,120263,72,1,0,2000,5,5,64,1135,0,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7750,74,7,1998,120196,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
8500,71,10,1998,120000,110,0,0,1600,5,5,85,1085,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
7750,78,3,1998,120000,110,0,0,1600,5,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0
5750,73,8,1998,115877,110,0,0,1600,4,5,69,1035,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6900,76,5,1998,115345,110,1,0,1600,5,5,85,1070,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
6500,71,10,1998,115157,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
6500,78,3,1998,115000,107,1,1,1600,5,5,85,1100,0,1,3,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
7600,77,4,1998,114258,86,1,0,1300,5,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
8950,73,8,1998,112963,72,1,0,2000,5,5,185,1135,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
7450,74,7,1998,112307,110,1,0,1600,5,5,85,1070,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
7350,72,9,1998,112000,86,1,0,1300,3,5,69,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7750,73,8,1998,111602,86,1,0,1300,3,5,69,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
7460,80,1,1998,111392,110,0,0,1598,3,5,197,1083,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
9250,76,5,1998,110901,110,1,0,1600,5,5,85,1085,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7250,80,1,1998,110887,110,1,0,1600,3,5,85,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
6500,72,9,1998,110634,86,1,0,1300,3,5,69,1015,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0
6800,80,1,1998,110000,110,1,0,1600,4,5,69,1035,0,1,3,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
8700,75,6,1998,109540,110,0,0,1600,5,5,85,1085,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
7500,78,3,1998,109263,110,0,0,1600,5,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7750,71,10,1998,107516,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7950,73,8,1998,107108,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
9950,75,6,1998,107000,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0
6640,74,7,1998,106250,110,0,0,1600,5,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8750,71,10,1998,106150,86,0,0,1300,3,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7750,72,9,1998,106108,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
5950,72,9,1998,105856,86,0,0,1300,3,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0
6750,77,4,1998,105152,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
6500,80,1,1998,105135,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
8750,76,5,1998,104344,110,1,0,1600,3,5,69,1050,0,1,6,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
7950,74,7,1998,104150,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0
6750,74,7,1998,104000,86,1,0,1300,3,5,69,1010,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7950,73,8,1998,103121,86,1,0,1300,5,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7950,80,1,1998,102300,86,1,0,1300,3,5,69,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8950,75,6,1998,102005,107,1,1,1600,5,5,85,1105,0,1,3,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0
7750,77,4,1998,102000,86,1,0,1300,3,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6450,75,6,1998,101855,110,1,0,1600,5,5,85,1070,0,1,3,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
6900,74,7,1998,101773,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8450,75,6,1998,101159,110,1,0,1600,5,5,85,1085,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
6750,74,7,1998,101000,86,0,0,1300,3,5,19,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
8050,74,7,1998,100732,86,1,1,1300,4,5,69,1030,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9500,79,2,1998,100719,110,0,0,1600,5,5,85,1070,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7750,78,3,1998,100487,110,0,0,1600,4,5,69,1035,1,1,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
8500,80,1,1998,100458,110,0,0,1600,5,5,85,1085,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7795,75,6,1998,100192,110,1,0,1600,3,5,69,1050,1,1,3,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0
6490,80,1,1998,100123,110,1,0,1600,3,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
7950,73,8,1998,99971,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
6425,79,2,1998,99397,86,0,0,1300,5,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
8950,69,12,1998,99374,86,1,0,1300,5,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
6950,72,9,1998,99245,110,1,0,1600,5,5,19,1114,0,0,3,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
8750,79,2,1998,98742,110,0,0,1600,5,5,85,1085,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8450,71,10,1998,98154,110,1,0,1600,3,5,69,1050,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
7950,77,4,1998,98000,110,1,0,1600,5,5,19,1065,0,0,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
7950,80,1,1998,97548,86,0,0,1300,5,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
8900,78,3,1998,97534,110,1,0,1600,5,5,85,1070,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
8950,73,8,1998,97494,110,1,0,1600,5,5,85,1085,1,1,3,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0
8900,73,8,1998,97085,110,1,0,1600,5,5,85,1085,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0
7950,69,12,1998,97000,110,0,0,1600,4,5,69,1035,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6495,74,7,1998,96302,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
7250,78,3,1998,96000,86,1,0,1300,3,5,69,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
9250,74,7,1998,96000,110,1,0,1600,5,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
6650,78,3,1998,95909,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
6990,79,2,1998,95700,110,0,0,1600,5,5,85,1085,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7750,78,3,1998,95651,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
6950,79,2,1998,95000,86,1,0,1300,5,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7250,80,1,1998,94447,110,0,0,1600,3,5,69,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0
9950,80,1,1998,94079,110,1,0,1600,5,5,85,1085,1,1,3,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0
9250,80,1,1998,93841,110,0,0,1600,5,5,85,1070,0,0,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
7200,79,2,1998,93090,86,1,0,1300,5,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
8250,72,9,1998,93066,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
8950,79,2,1998,93039,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
8250,77,4,1998,93000,110,1,0,1600,5,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
6250,80,1,1998,92830,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9900,80,1,1998,92255,107,0,1,1600,5,5,85,1105,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7300,80,1,1998,92096,86,1,0,1300,5,5,69,1035,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
8950,72,9,1998,91921,86,1,0,1300,3,5,69,1020,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
6500,70,11,1998,91900,86,1,0,1300,3,5,69,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0
7950,78,3,1998,91399,110,1,0,1600,5,5,85,1070,1,1,3,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0
7450,75,6,1998,91082,110,1,0,1600,3,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
7950,71,10,1998,90370,86,1,0,1300,5,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
8500,78,3,1998,90345,86,1,0,1300,5,5,69,1035,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
6950,77,4,1998,90305,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
7950,78,3,1998,90011,86,0,1,1300,3,5,69,1045,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
6750,77,4,1998,90000,86,1,0,1300,3,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
8450,70,11,1998,89983,110,0,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
7500,78,3,1998,89953,110,0,0,1600,5,5,19,1114,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8750,74,7,1998,89800,72,1,0,2000,3,5,185,1115,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
8750,79,2,1998,89739,86,1,0,1300,5,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8950,76,5,1998,89520,110,1,0,1600,3,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7450,75,6,1998,89507,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
9200,69,12,1998,89096,110,1,0,1600,5,5,85,1085,0,1,3,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0
8950,74,7,1998,88700,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7850,72,9,1998,88500,110,1,0,1600,5,5,85,1075,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0
6950,73,8,1998,88186,72,1,0,2000,3,5,185,1115,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7200,75,6,1998,88000,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0
7450,78,3,1998,87743,110,0,0,1600,3,5,85,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
6750,75,6,1998,87613,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7500,73,8,1998,87358,110,1,0,1600,3,5,69,1050,1,1,3,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
7450,72,9,1998,87083,110,0,0,1600,4,5,69,1035,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
7950,70,11,1998,87000,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7250,78,3,1998,87000,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7950,73,8,1998,87000,86,1,0,1300,3,5,69,1015,0,1,12,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8250,80,1,1998,87000,86,1,0,1300,3,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
8250,72,9,1998,86860,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
6750,80,1,1998,86109,110,1,0,1600,3,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0
8750,79,2,1998,86000,86,1,0,1300,5,5,69,1040,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
8950,80,1,1998,86000,110,0,0,1600,3,5,19,1050,0,1,3,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
8500,70,11,1998,85864,72,1,0,2000,5,5,185,1135,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0
8250,80,1,1998,85565,110,0,0,1600,5,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0
9450,70,11,1998,85470,107,0,1,1600,3,5,85,1080,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
7950,73,8,1998,85200,110,1,0,1600,3,5,69,1050,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7900,70,11,1998,85000,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
8500,73,8,1998,84988,110,1,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
8250,79,2,1998,84966,110,0,0,1600,5,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
8250,76,5,1998,84472,110,1,0,1600,5,5,85,1070,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
8950,73,8,1998,84402,110,1,0,1600,4,5,69,1035,1,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
7950,74,7,1998,84123,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
6950,80,1,1998,84000,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
7250,78,3,1998,84000,110,1,0,1600,5,5,19,1065,0,1,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
7750,77,4,1998,84000,110,1,0,1600,5,5,85,1085,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8700,75,6,1998,83850,110,1,0,1600,3,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
8950,80,1,1998,83540,110,1,0,1600,5,5,85,1070,1,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6750,76,5,1998,83405,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
7500,71,10,1998,83291,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
7950,69,12,1998,83133,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8950,71,10,1998,83047,86,1,1,1300,3,5,69,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
7950,71,10,1998,82700,110,0,0,1600,3,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0
7450,78,3,1998,82675,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
5950,78,3,1998,82595,86,1,0,1300,3,5,19,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7750,75,6,1998,82256,110,1,0,1600,3,5,69,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
6950,77,4,1998,82103,86,1,0,1300,3,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8750,80,1,1998,82021,86,1,0,1300,5,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8950,71,10,1998,82000,110,1,0,1600,5,5,85,1075,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
7495,79,2,1998,81988,110,1,0,1600,5,5,85,1070,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0
